dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 02:25:42.258;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.714844;64.000000;12.054443;46165014;178817110000000;8;0.000207;46165014;0
2021/04/09 02:25:43.262;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.699219;64.000000;12.030029;0;8000000000;8;0.000000;46165014;46165014
2021/04/09 02:25:44.271;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.699219;64.000000;12.030029;0;8060000000;8;0.000000;46165014;46165014
2021/04/09 02:25:45.28;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.699219;64.000000;12.030029;0;8090000000;8;0.000000;46165014;46165014
2021/04/09 02:25:46.289;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.699219;64.000000;12.030029;0;8040000000;8;0.000000;46165014;46165014
2021/04/09 02:25:47.297;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.699219;64.000000;12.030029;0;8050000000;8;0.000000;46165014;46165014
2021/04/09 02:25:48.306;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.699219;64.000000;12.030029;0;8060000000;8;0.000000;46165014;46165014
2021/04/09 02:25:49.315;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;7.699219;64.000000;12.030029;0;8030000000;8;0.000000;46165014;46165014
2021/04/09 02:25:50.324;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.671875;64.000000;21.362305;102124180;8070000000;8;10.123834;148289194;46165014
2021/04/09 02:25:51.332;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.867188;64.000000;21.667480;19493948;8050000000;8;1.937287;167783142;148289194
2021/04/09 02:25:52.34;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.820312;64.000000;21.594238;26110802;8060000000;8;2.591643;193893944;167783142
2021/04/09 02:25:53.348;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.722656;64.000000;21.441650;30511264;7980000000;8;3.058773;224405208;193893944
2021/04/09 02:25:54.356;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.601562;64.000000;21.252441;29899743;8030000000;8;2.978804;254304951;224405208
2021/04/09 02:25:55.364;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.511719;64.000000;21.112061;27212919;8050000000;8;2.704389;281517870;254304951
2021/04/09 02:25:56.373;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.589844;64.000000;21.234131;30689719;8010000000;8;3.065140;312207589;281517870
2021/04/09 02:25:57.382;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.589844;64.000000;21.234131;28526952;8040000000;8;2.838503;340734541;312207589
2021/04/09 02:25:58.385;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.589844;64.000000;21.234131;33346121;8020000000;8;3.326296;374080662;340734541
2021/04/09 02:25:59.395;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.589844;64.000000;21.234131;25835592;8000000000;8;2.583559;399916254;374080662
2021/04/09 02:26:00.403;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.468750;64.000000;21.044922;32729139;8070000000;8;3.244524;432645393;399916254
2021/04/09 02:26:01.412;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.468750;64.000000;21.044922;29707024;8040000000;8;2.955923;462352417;432645393
2021/04/09 02:26:02.42;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.468750;64.000000;21.044922;34570858;8050000000;8;3.435613;496923275;462352417
2021/04/09 02:26:03.429;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.468750;64.000000;21.044922;33172466;7970000000;8;3.329733;530095741;496923275
2021/04/09 02:26:04.438;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.468750;64.000000;21.044922;30999125;8030000000;8;3.088331;561094866;530095741
2021/04/09 02:26:05.445;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.343750;64.000000;20.849609;28535141;8050000000;8;2.835790;589630007;561094866
2021/04/09 02:26:06.454;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.343750;64.000000;20.849609;38255328;8030000000;8;3.811241;627885335;589630007
2021/04/09 02:26:07.462;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.343750;64.000000;20.849609;31717641;8030000000;8;3.159914;659602976;627885335
2021/04/09 02:26:08.47;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.343750;64.000000;20.849609;31769988;8010000000;8;3.173033;691372964;659602976
2021/04/09 02:26:09.473;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.343750;64.000000;20.849609;31299941;8020000000;8;3.122189;722672905;691372964
2021/04/09 02:26:10.483;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.343750;64.000000;20.849609;29847659;8080000000;8;2.955214;752520564;722672905
2021/04/09 02:26:11.491;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.468750;64.000000;21.044922;26783353;8080000000;8;2.651817;779303917;752520564
2021/04/09 02:26:12.493;/fibomiddleware-rpc_client.1.retjb5h41hwvio31mdcpsqhz0;running;13.468750;64.000000;21.044922;30656597;8030000000;8;3.054206;809960514;779303917
